address,area,availabilityDate,baths,beds,brokerName,buildingId,buildingName,canSaveBuilding,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_FSBO,hdpData/homeInfo/listing_sub_type/is_bankOwned,hdpData/homeInfo/listing_sub_type/is_comingSoon,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/listing_sub_type/is_foreclosure,hdpData/homeInfo/listing_sub_type/is_newHome,hdpData/homeInfo/listing_sub_type/is_openHouse,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/newConstructionType,hdpData/homeInfo/openHouse,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_start,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,imgSrc,info3String,isBuilding,isFavorite,isFeaturedListing,isHomeRec,isNewYorkState,isShowcaseListing,isUserClaimingOwner,isUserConfirmedClaim,latLong/latitude,latLong/longitude,listingType,lotAreaString,lotId,marketingStatusSimplifiedCd,minArea,minBaths,minBeds,pgapt,plid,price,priceLabel,rawHomeStatusCd,sgapt,shouldShowZestimateAsPrice,statusText,statusType,timeOnZillow,unitCount,variableData/data/isFresh,variableData/data/isRead,variableData/text,variableData/type,visited,zpid
"242 E 25th St, New York, NY",,,,,,40.7392--73.9806,,false,/b/242-e-25th-st-new-york-ny-4LQ8/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1196d62dd46d53493879d9a12ce7c96a-p_e.jpg,,true,false,false,false,,false,,,40.7392,-73.9806,,,274700,,525,1,0,,1685919,"From $400,000",,,,,For Rent,FOR_SALE,12698307000,4,,,,,,
"24 Mapleton Ave, Staten Island, NY 10306",1440,,2,3,Listing by: Homemax Realty Inc,,,,/homedetails/24-Mapleton-Ave-Staten-Island-NY-10306/32333140_zpid/,false,true,true,false,2,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.57414,true,,,,,,,,1440,-74.0925,sqft,1300,,,,,,,645000,,645000,,2999,false,NY,24 Mapleton Ave,513000,167692000,,,644400,10306,32333140,https://photos.zillowstatic.com/fp/ce3ce1a98ab7d5b7ef67e3ddbc6d8933-p_e.jpg,,,false,false,false,true,false,false,false,40.57414,-74.0925,,,,For Sale by Agent,,,,ForSale,,"$645,000",$645K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,167692000,,,,,,false,32333140
"315 E 2nd St, Brooklyn, NY 11218",1432,,3,3,Listing by: SMD Neighborhood Realty,,,,/homedetails/315-E-2nd-St-Brooklyn-NY-11218/30673132_zpid/,false,true,true,false,3,3,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.643867,true,,,,,,,,1432,-73.9781,,,,,,,,,1329000,,1329000,,5500,false,NY,315 E 2nd St,1447000,380438000,,,1313600,11218,30673132,https://photos.zillowstatic.com/fp/35cdaf04392f06223a86301bcd3bfb72-p_e.jpg,,,false,false,false,true,false,false,false,40.643867,-73.9781,,,,For Sale by Agent,,,,ForSale,,"$1,329,000",$1.33M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,380438000,,,,,,false,30673132
"27-05 Parsons Boulevard UNIT 5F, Flushing, NY 11354",750,,1,1,Listing by: Winzone Realty Inc,,,,/homedetails/27-05-Parsons-Blvd-APT-5F-Flushing-NY-11354/2056775295_zpid/,false,true,true,false,1,1,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.77344,true,,,,,,,,750,-73.82443,,,,,,,,,255000,,255000,,1949,false,NY,27-05 Parsons Boulevard UNIT 5F,,416777000,Apt 5F,,255200,11354,2056775295,https://photos.zillowstatic.com/fp/e9fe0a9dbbbd457b7b6f5443239c16d6-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.77344,-73.82443,,,,For Sale by Agent,,,,ForSale,,"$255,000",$255K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,416777000,,,,,,false,2056775295
"88-04 69th Road, Forest Hills, NY 11375",,,3,4,Listing by: SkyLimit Realty Group,,,,/homedetails/8804-69th-Rd-Flushing-NY-11375/32020011_zpid/,false,true,true,false,3,4,Flushing,USA,USD,1.69675E+12,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.70935,true,,,,,,,,,-73.85481,sqft,2367,,,,,,,918000,-22000,918000,,4200,false,NY,88-04 69th Road,805000,13553487000,,,894700,11375,32020011,https://photos.zillowstatic.com/fp/fd911f9a63ea95c09bbd1e9e7aba7ce0-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.70935,-73.85481,,,,For Sale by Agent,,,,ForSale,,"$918,000",$918K,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,13553487000,,,,,,false,32020011
"160 Bay 40th Street, Gravesend, NY 11214",1764,,1,3,Listing by: Keller Williams Realty Greater,,,,/homedetails/160-Bay-40th-St-Brooklyn-NY-11214/30730483_zpid/,false,true,true,false,1,3,Brooklyn,USA,USD,1.70893E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.5945,true,,,,,,,,1764,-73.989914,sqft,1740,,,,,,,799000,60000,799000,,2800,false,NY,160 Bay 40th Street,950000,1520404000,,,790500,11214,30730483,https://photos.zillowstatic.com/fp/23f2ff491ced0062deedd44f88b197f3-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.5945,-73.989914,,,,For Sale by Agent,,,,ForSale,,"$799,000",$799K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1520404000,,,,,,false,30730483
"151 Aspen Knolls Way, Staten Island, NY 10312",1679,,3,4,Listing by: Re/Max Real Estate Professionals,,,,/homedetails/151-Aspen-Knolls-Way-Staten-Island-NY-10312/32359952_zpid/,false,true,true,false,3,4,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.562702,true,,,,,,,,1679,-74.183365,sqft,560,,,,,,,550000,,550000,,2999,false,NY,151 Aspen Knolls Way,481000,138096000,,,557200,10312,32359952,https://photos.zillowstatic.com/fp/26553360ed81f52364f3a0fb1c675599-p_e.jpg,,,false,false,false,true,false,false,false,40.562702,-74.183365,,,,For Sale by Agent,,,,ForSale,,"$550,000",$550K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,138096000,,,,,,false,32359952
"1075 Ocean Pkwy APT 3E, Brooklyn, NY 11230",1100,,1,3,Listing by: Hugawall Realty,,,,/homedetails/1075-Ocean-Pkwy-APT-3E-Brooklyn-NY-11230/216129593_zpid/,false,true,true,false,1,3,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.62238,true,,,,,,,,1100,-73.969475,,,,,,,,,450000,,450000,,2800,false,NY,1075 Ocean Pkwy APT 3E,,512340000,Apt 3E,,449700,11230,216129593,https://photos.zillowstatic.com/fp/b44740a7eb2c1be00a6446726d1a6314-p_e.jpg,,,false,false,false,true,false,false,false,40.62238,-73.969475,,,,For Sale by Agent,,,,ForSale,,"$450,000",$450K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,512340000,,,,,,false,216129593
"3 Melba St, Staten Island, NY 10314",2388,,3,4,Listing by: Ashford Homes,,,,/homedetails/3-Melba-St-Staten-Island-NY-10314/32289487_zpid/,false,true,true,false,3,4,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.608433,true,,,,,,,,2388,-74.124664,sqft,3472,,,,,,,958000,,958000,,3229,false,NY,3 Melba St,834000,406507000,,,962900,10314,32289487,https://photos.zillowstatic.com/fp/f17a926bc930a4c30b8baac775f14c79-p_e.jpg,,,false,false,false,true,false,false,false,40.608433,-74.124664,,,,For Sale by Agent,,,,ForSale,,"$958,000",$958K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,406507000,,,,,,false,32289487
"82 Vineland Ave, Staten Island, NY 10312",2100,,4,4,"Listing by: Homes R Us Realty of NY, Inc.",,,,/homedetails/82-Vineland-Ave-Staten-Island-NY-10312/32359577_zpid/,false,true,true,false,4,4,Staten Island,USA,USD,1.71023E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.551163,true,,,,,,,true,2100,-74.18404,sqft,4200,,Sun. 1-3pm,1.71071E+12,1.71071E+12,,,910599,-15289,910599,"$15,289 (Mar 12)",3469,false,NY,82 Vineland Ave,841000,12004032000,,,862900,10312,32359577,https://photos.zillowstatic.com/fp/c9f74ed381c0ccb7ae8062a01061a648-p_e.jpg,,,false,false,false,true,false,false,false,40.551163,-74.18404,,,,For Sale by Agent,,,,ForSale,,"$910,599",$911K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,12004032000,,,,Open: Sun. 1-3pm,OPEN_HOUSE,false,32359577
"375 Essex St, Brooklyn, NY 11208",2100,2023-12-15 00:00:00,3,6,Listing by: SOWAE CORP,,,,/homedetails/375-Essex-St-Brooklyn-NY-11208/30639018_zpid/,false,true,true,false,3,6,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.674835,true,,,,,,,,2100,-73.881645,sqft,2613.6,,,,,,,370000,,370000,,5031,false,NY,375 Essex St,890000,5516389000,,,353300,11208,30639018,https://photos.zillowstatic.com/fp/de047477d3d3e076db6c0be0564adb47-p_e.jpg,,,false,false,false,true,false,false,false,40.674835,-73.881645,,,,For Sale by Agent,,,,ForSale,,"$370,000",$370K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,5516389000,,,,,,false,30639018
"111 Lenzie St, Staten Island, NY 10312",4280,,4,4,Listing by: Berkshire Hathaway HomeService,,,,/homedetails/111-Lenzie-St-Staten-Island-NY-10312/58578406_zpid/,false,true,true,false,4,4,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.53138,true,,,,,,,,4280,-74.16444,sqft,6200,,,,,,,1635000,,1635000,,2647,false,NY,111 Lenzie St,1351000,842000,,,1652000,10312,58578406,https://photos.zillowstatic.com/fp/10000541c7378bb594475b60d3b673f1-p_e.jpg,,,false,false,false,true,false,false,false,40.53138,-74.16444,,,,For Sale by Agent,,,,ForSale,,"$1,635,000",$1.64M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,842000,,false,,14 minutes ago,TIME_ON_INFO,false,58578406
"4731 216th St APT 3B, Bayside, NY 11361",0,,1,2,Listing by: United Realty Associates,,,,/homedetails/4731-216th-St-APT-3B-Bayside-NY-11361/121916212_zpid/,false,true,true,false,1,2,Bayside,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.7569,true,,,,,,,,0,-73.7641,,,,,,,,,278000,,278000,,2340,false,NY,4731 216th St APT 3B,,4721300000,Apt 3B,,,11361,121916212,https://photos.zillowstatic.com/fp/eca591239aeb946cef75efaa78cd1ed1-p_e.jpg,,,false,false,false,true,false,false,false,40.7569,-73.7641,,,,For Sale by Agent,,,,ForSale,,"$278,000",$278K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,4721300000,,,,,,false,121916212
"360 Beach 59th Street, Arverne, NY 11692",,,1,1,Listing by: RE/MAX Elite,,,,/homedetails/360-Beach-59th-St-Arverne-NY-11692/2078150876_zpid/,false,true,true,false,1,1,Arverne,USA,USD,1.69813E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.594387,true,,,,,,,,,-73.78919,sqft,0,,,,,,,200000,-25000,200000,,2178,false,NY,360 Beach 59th Street,,32197686000,,,,11692,2078150876,https://photos.zillowstatic.com/fp/913d548c257b7e121363c7fe731aa9fa-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.594387,-73.78919,,,,For Sale by Agent,,,,ForSale,,"$200,000",$200K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,32197686000,,,,,,false,2078150876
"117 Woodcutters Ln, Staten Island, NY 10306",2160,,3,4,Listing by: RE/MAX Edge,,,,/homedetails/117-Woodcutters-Ln-Staten-Island-NY-10306/32342830_zpid/,false,true,true,false,3,4,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.557404,true,,,,,,,,2160,-74.14077,sqft,1817,,,,,,,730000,,730000,,3399,false,NY,117 Woodcutters Ln,666000,4450437000,,,691500,10306,32342830,https://photos.zillowstatic.com/fp/cd5f66360c6cb6652beae0d21bfab613-p_e.jpg,,,false,false,false,true,false,false,false,40.557404,-74.14077,,,,For Sale by Agent,,,,ForSale,,"$730,000",$730K,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,4450437000,,,,,,false,32342830
"215-31 23rd Avenue UNIT Th3, Bayside, NY 11360",1500,,3,3,Listing by: Winzone Realty Inc,,,,/homedetails/215-31-23rd-Ave-TOWNHOUSE-Bayside-NY-11360/2056003117_zpid/,true,true,true,false,3,3,Bayside,USA,USD,1.70634E+12,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,false,true,false,false,,false,false,false,40.783466,true,,,,,,,,1500,-73.774734,,,,,,,,,549000,-11000,549000,"$11,000 (Jan 27)",3999,false,NY,215-31 23rd Avenue UNIT Th3,,18296787000,# Townhouse,,530700,11360,2056003117,https://photos.zillowstatic.com/fp/e41deffcf0321b90e9615aecaf89cae9-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.783466,-73.774734,,,,For Sale by Agent,,,,ForSale,,"$549,000",$549K,ForSale,For Sale (Broker),false,Townhouse for sale,FOR_SALE,18296787000,,,,3D Tour,3D_HOME,false,2056003117
"339 Bedford Ave APT 8, Brooklyn, NY 11211",0,,1,2,Listing by: Corcoran,,,,/homedetails/339-Bedford-Ave-APT-8-Brooklyn-NY-11211/2055042112_zpid/,false,true,true,false,1,2,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.712177,true,,,,,,,,0,-73.96245,,,,,,,,,565000,,565000,,3643,false,NY,339 Bedford Ave APT 8,,3698945000,Apt 8,,555300,11211,2055042112,https://photos.zillowstatic.com/fp/ceb5e2416ff3dcbf95a2147b35658414-p_e.jpg,,,false,false,false,true,false,false,false,40.712177,-73.96245,,,,For Sale by Agent,,,,ForSale,,"$565,000",$565K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,3698945000,,,,,,false,2055042112
"420 E 51st St, New York, NY",,,,,,40.754--73.9652,420 Beekman Hill,false,/b/420-beekman-hill-new-york-ny-5XjqXy/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d6a0d3c0bf6d81943ac702226ddb0f18-p_e.jpg,,true,false,false,false,,false,,,40.754,-73.9652,,,1001525649,,,1,1,,1699773,"From $265,000",,,,,420 Beekman Hill,FOR_SALE,2392457000,4,,,,,,
"8015 85th Rd, Jamaica, NY 11421",1249,,3,3,Listing by: Remax City Square,,,,/homedetails/8015-85th-Rd-Jamaica-NY-11421/32105943_zpid/,false,true,true,false,3,3,Jamaica,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.69509,true,,,,,,,,1249,-73.86283,,,,,,,,,699000,,699000,,2500,false,NY,8015 85th Rd,572000,397835000,,,703000,11421,32105943,https://photos.zillowstatic.com/fp/a36d9ad2ad1a7673031a49645b5ea006-p_e.jpg,,,false,false,false,true,false,false,false,40.69509,-73.86283,,,,For Sale by Agent,,,,ForSale,,"$699,000",$699K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,397835000,,,,,,false,32105943
"2808 Wickham Avenue, Bronx, NY 10469",496,,3,5,Listing by: Howard Hanna Rand Realty,,,,/homedetails/2808-Wickham-Ave-Bronx-NY-10469/29831453_zpid/,false,true,true,false,3,5,Bronx,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.8679,true,,,,,,,,496,-73.836525,,,,,,,,,549000,,549000,,,false,NY,2808 Wickham Avenue,354000,5942877000,,,,10469,29831453,https://photos.zillowstatic.com/fp/47f491cadd047e52faaa613d638c82f8-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.8679,-73.836525,,,,For Sale by Agent,,,,ForSale,,"$549,000",$549K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,5942877000,,,,,,false,29831453
"1606 8th Ave, Brooklyn, NY 11215",2988,,3,5,Listing by: Compass,,,,/homedetails/1606-8th-Ave-Brooklyn-NY-11215/30588738_zpid/,false,true,true,false,3,5,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.661476,true,,,,,,,,2988,-73.98315,,,,,,,,,2400000,,2400000,,8349,false,NY,1606 8th Ave,3030000,577050000,,,2405100,11215,30588738,https://photos.zillowstatic.com/fp/1a03d8a34f8d3d3a0180efa2a9cfa600-p_e.jpg,,,false,false,false,true,false,false,false,40.661476,-73.98315,,,,For Sale by Agent,,,,ForSale,,"$2,400,000",$2.40M,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,577050000,,,,,,false,30588738
"62 Daffodil Ct, Staten Island, NY 10312",1339,,2,3,Listing by: Berkshire Hathaway HomeService,,,,/homedetails/62-Daffodil-Ct-Staten-Island-NY-10312/32362301_zpid/,false,true,true,false,2,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,false,true,false,false,,false,false,false,40.552395,true,,,,,,,,1339,-74.19719,sqft,1170,,,,,,,579000,,579000,,2694,false,NY,62 Daffodil Ct,560000,4636000,,,583800,10312,32362301,https://photos.zillowstatic.com/fp/122eccc01d7d21cef3b274891a43597c-p_e.jpg,,,false,false,false,true,false,false,false,40.552395,-74.19719,,,,For Sale by Agent,,,,ForSale,,"$579,000",$579K,ForSale,For Sale (Broker),false,Townhouse for sale,FOR_SALE,4636000,,false,,1 hour ago,TIME_ON_INFO,false,32362301
"157 E 72nd St, New York, NY",,,,,,40.7702--73.9611,La Bourgogne,false,/b/la-bourgogne-new-york-ny-6pXC/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/47e9f438356bed37fb1455420e326fb0-p_e.jpg,,true,false,false,false,,false,,,40.7702,-73.9611,,,565518,,600,1,1,,1692059,"From $499,000",,,,,La Bourgogne,FOR_SALE,8266745000,2,,,,,,
"129 Metropolitan Ave APT 3B, Brooklyn, NY 11249",834,,2,2,Listing by: Compass,,,,/homedetails/129-Metropolitan-Ave-APT-3B-Brooklyn-NY-11249/142864144_zpid/,false,true,true,false,2,2,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.716446,true,,,,,,,,834,-73.96235,,,,,,,,,1250000,,1250000,,5720,false,NY,129 Metropolitan Ave APT 3B,118905,1346379000,Apt 3B,,,11249,142864144,https://photos.zillowstatic.com/fp/6ed107bf8834fb80d3c2f92d2d27db3e-p_e.jpg,,,false,false,false,true,false,false,false,40.716446,-73.96235,,,,For Sale by Agent,,,,ForSale,,"$1,250,000",$1.25M,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,1346379000,,,,,,false,142864144
"158 Cloverdale Ave, Staten Island, NY 10308",2279,,4,4,Listing by: Pemberley Estates Inc.,,,,/homedetails/158-Cloverdale-Ave-Staten-Island-NY-10308/112109469_zpid/,false,true,true,false,4,4,Staten Island,USA,USD,1.70626E+12,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.545506,,,,,,,true,,2279,-74.15644,sqft,3800,NEW_CONSTRUCTION_TYPE_OTHER,,,,,,1189000,-10000,1189000,"$10,000 (Jan 26)",2185,false,NY,158 Cloverdale Ave,209000,22793172000,,,1144900,10308,112109469,https://photos.zillowstatic.com/fp/00cc870749de4195886c5c3bc47ce81b-p_e.jpg,,,false,false,false,true,false,false,false,40.545506,-74.15644,NEW_CONSTRUCTION,,,New Construction,,,,ForSale,,"$1,189,000",$1.19M,ForSale,New Construction,false,New construction,FOR_SALE,22793172000,,,,,,false,112109469
"196 Lucille Ave, Staten Island, NY 10309",1200,,3,3,Listing by: Martino Realty Group,,,,/homedetails/196-Lucille-Ave-Staten-Island-NY-10309/32373042_zpid/,false,true,true,false,3,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.547707,true,,,,,,,,1200,-74.21986,sqft,2399,,,,,,,789000,,789000,,2999,false,NY,196 Lucille Ave,681000,1846000,,,792600,10309,32373042,https://photos.zillowstatic.com/fp/57f27554ef7e250a6da04097d4e9510f-p_e.jpg,,,false,false,false,true,false,false,false,40.547707,-74.21986,,,,For Sale by Agent,,,,ForSale,,"$789,000",$789K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1846000,,false,,30 minutes ago,TIME_ON_INFO,false,32373042
"415 9th St APT 1, Brooklyn, NY 11215",0,,1,2,Listing by: Sotheby's International Realty,,,,/homedetails/415-9th-St-APT-1-Brooklyn-NY-11215/245007878_zpid/,false,true,true,false,1,2,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.667572,true,,,,,,,true,0,-73.982376,,,,Sun. 1-3pm,1.71071E+12,1.71071E+12,,,799000,,799000,,4200,false,NY,415 9th St APT 1,2576000,170888000,Apt 1,,,11215,245007878,https://photos.zillowstatic.com/fp/f8417aa58727a993876ce756cd343d53-p_e.jpg,,,false,false,false,true,false,false,false,40.667572,-73.982376,,,,For Sale by Agent,,,,ForSale,,"$799,000",$799K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,170888000,,,,Open: Sun. 1-3pm,OPEN_HOUSE,false,245007878
"144 Bionia Ave, Staten Island, NY 10305",2140,,3,3,"Listing by: Robert DeFalco Realty, Inc.",,,,/homedetails/144-Bionia-Ave-Staten-Island-NY-10305/32325719_zpid/,false,true,true,false,3,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.594067,true,,,,,,,,2140,-74.07403,sqft,6000,,,,,,,978000,,978000,,2559,false,NY,144 Bionia Ave,922000,594734000,,,986900,10305,32325719,https://photos.zillowstatic.com/fp/87c5ca6c8bf8f1d05dab6639e379189f-p_e.jpg,,,false,false,false,true,false,false,false,40.594067,-74.07403,,,,For Sale by Agent,,,,ForSale,,"$978,000",$978K,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,594734000,,,,,,false,32325719
"94-29 87 St, Ozone Park, NY 11416",,,3,3,Listing by: Getmore Realty Inc,,,,/homedetails/9429-87th-St-Jamaica-NY-11416/32111661_zpid/,false,true,true,false,3,3,Jamaica,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.68562,,,,,,,true,,,-73.85416,sqft,2500,BUILDER_SPEC,,,,,,799000,,799000,,4411,false,NY,94-29 87 St,686000,1241953000,,,780000,11416,32111661,https://photos.zillowstatic.com/fp/01785e1e9bb2ebcf26e94f4ff740d3a5-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.68562,-73.85416,NEW_CONSTRUCTION,,,New Construction,,,,ForSale,,"$799,000",$799K,ForSale,New Construction,false,New construction,FOR_SALE,1241953000,,,,,,false,32111661
"60 Bowling Green Pl, Staten Island, NY 10314",1400,,3,3,Listing by: Top Choice Realty LLC,,,,/homedetails/60-Bowling-Green-Pl-Staten-Island-NY-10314/32310009_zpid/,false,true,true,false,3,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.59519,true,,,,,,,true,1400,-74.16673,sqft,2684,,Sat. 1-3pm,1.71063E+12,1.71062E+12,1.71071E+12,1.71066E+12,778888,,778888,,3150,false,NY,60 Bowling Green Pl,620000,149174000,,,785400,10314,32310009,https://photos.zillowstatic.com/fp/f898dd9f690e7805d770d3b1dd31a495-p_e.jpg,,,false,false,false,true,false,false,false,40.59519,-74.16673,,,,For Sale by Agent,,,,ForSale,,"$778,888",$779K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,149174000,,,,Open: Sat. 1-3pm,OPEN_HOUSE,false,32310009
"2502 Devoe Terrace, Bronx, NY 10468",1392,,2,5,Listing by: Keller Williams Realty NYC Grp,,,,/homedetails/2502-Devoe-Ter-Bronx-NY-10468/29786505_zpid/,false,true,true,false,2,5,Bronx,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.865086,true,,,,,,,,1392,-73.904236,sqft,2126,,,,,,,499999,,499999,,,false,NY,2502 Devoe Terrace,510000,149062000,,,,10468,29786505,https://photos.zillowstatic.com/fp/8352fb0d3e595d3e7973b3063cd083d0-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.865086,-73.904236,,,,For Sale by Agent,,,,ForSale,,"$499,999",$500K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,149062000,,,,,,false,29786505
